customer_id,full_name,email,phone,city,registration_date,age_group,gender,is_premium
CUST03521,Faqid Bajaj,anay16@example.org,4303368077,Bengaluru,2022-05-16,35-44,Female,True
CUST03522,Pahal Madan,ikara@example.org,+914850208219,Ahmedabad,2021-06-30,35-44,Female,True
CUST03523,Ucchal Choudhry,rishi72@example.org,5154705191,Indore,2022-03-12,25-34,Female,False
CUST03524,Manya Konda,lipika07@example.org,+910675192355,Jaipur,2022-07-13,35-44,Male,False
CUST03525,Nachiket Natarajan,goswamilajita@example.com,7734818024,Chennai,2021-09-20,35-44,Male,True
CUST03526,Ira Dhaliwal,vedhikamukhopadhyay@example.net,4937990088,Jaipur,2021-06-01,55+,Female,False
CUST03527,Tamanna Savant,kundalipika@example.com,+914751178080,Delhi,2021-08-12,55+,Male,False
CUST03528,Gauri Peri,kakaravi@example.org,07350411407,Bengaluru,2021-06-18,35-44,Female,False
CUST03529,Zaid Deep,jhaosha@example.net,6360621191,Pune,2021-07-27,35-44,Female,False
CUST03530,Hitesh Ben,williamgade@example.com,+916283597384,Pune,2022-09-08,25-34,Other,False
CUST03531,Wakeeta Kalita,pkaran@example.net,6933455397,Kolkata,2021-05-25,45-54,Male,False
CUST03532,Prisha Bedi,jaggiharini@example.org,04038441779,Kolkata,2022-09-07,25-34,Male,False
CUST03533,Farhan Khurana,ybala@example.com,9948724705,Delhi,2022-04-02,25-34,Male,False
CUST03534,Fitan Dayal,yashasvishroff@example.org,2563545254,Indore,2021-06-24,25-34,Female,False
CUST03535,Xavier Comar,chandreshnagi@example.org,0266790506,Kolkata,2021-12-22,45-54,Male,False
CUST03536,Amara Sami,prashaddhriti@example.org,+916630639202,Hyderabad,2021-06-25,18-24,Female,False
CUST03537,Dalbir Rana,aishani22@example.com,1352496007,Bengaluru,2022-11-20,25-34,Male,False
CUST03538,Wishi Hayre,falak24@example.net,5315021310,Delhi,2021-10-07,25-34,Male,False
CUST03539,Harinakshi Choudhry,pallanitara@example.org,05478615222,Mumbai,2021-06-21,18-24,Male,False
CUST03540,Brijesh Garde,singhaleshana@example.com,09933672556,Chennai,2022-05-23,18-24,Male,False
CUST03541,Chaman Sarna,menonnitara@example.net,00671207564,Delhi,2021-10-23,45-54,Female,False
CUST03542,Dayamai Grover,jackrana@example.com,+918063253341,Delhi,2022-09-19,45-54,Male,False
CUST03543,Henry Atwal,nsunder@example.com,7665791635,Pune,2021-03-03,25-34,Female,False
CUST03544,Pahal Dhar,aashimani@example.com,05862439150,Ahmedabad,2022-04-23,45-54,Female,False
CUST03545,Ekapad Sane,aradhana40@example.com,5860329067,Indore,2022-03-03,35-44,Female,True
CUST03546,Caleb Nayar,shroffkalpit@example.net,03460265371,Ahmedabad,2022-11-29,25-34,Female,False
CUST03547,Balveer Kapadia,ojasvibabu@example.net,+914433408917,Hyderabad,2021-09-28,35-44,Male,True
CUST03548,Gunbir Sem,maanassabharwal@example.com,+918186006580,Mumbai,2022-04-07,55+,Male,False
CUST03549,Oviya Sunder,ydyal@example.net,02980950821,Pune,2022-01-10,25-34,Female,False
CUST03550,Ganga Rana,rchaudhry@example.org,+910449203735,Mumbai,2022-10-04,18-24,Male,True
CUST03551,Garima Devan,bmagar@example.org,03356578449,Hyderabad,2021-10-09,55+,Male,False
CUST03552,Osha Yogi,zsathe@example.net,3668168437,Ahmedabad,2022-09-03,35-44,Male,False
CUST03553,Vanya Behl,upasna56@example.com,01051404216,Delhi,2022-05-04,18-24,Female,False
CUST03554,Reyansh Suresh,modyfaraj@example.org,7110809356,Kolkata,2022-06-01,25-34,Male,False
CUST03555,Tanmayi Deol,yashasvisrivastava@example.org,7268478098,Kolkata,2021-05-09,25-34,Male,False
CUST03556,Leela Rastogi,raksha94@example.com,07151633754,Jaipur,2021-01-26,45-54,Male,False
CUST03557,Manbir Dhar,ksoman@example.org,+918241202510,Chennai,2022-01-07,25-34,Other,False
CUST03558,Daniel Gandhi,brajagopalan@example.org,7702495564,Indore,2021-01-04,25-34,Male,True
CUST03559,Falak Atwal,bedivansha@example.net,06713306648,Hyderabad,2021-04-17,35-44,Female,False
CUST03560,Chandran Kapur,ydass@example.net,+916082655431,Chennai,2021-03-25,25-34,Female,True
CUST03561,Veer Gara,pratyushchandran@example.org,0401700897,Indore,2021-10-20,18-24,Female,False
CUST03562,Hemangini Kalla,shenoyganga@example.org,7769151045,Chennai,2022-07-16,25-34,Male,False
CUST03563,Victor Khurana,janujachanda@example.net,5896346080,Ahmedabad,2021-04-11,45-54,Female,False
CUST03564,Prisha Parsa,kapurryan@example.org,7062726315,Indore,2022-08-12,18-24,Male,False
CUST03565,Vritti Ghose,yatandube@example.net,+910388234242,Ahmedabad,2022-06-04,35-44,Male,False
CUST03566,Hema Chowdhury,zashil33@example.net,5606290286,Delhi,2022-06-04,25-34,Female,False
CUST03567,Zashil Kaur,omanda@example.com,+910891513290,Pune,2022-11-02,25-34,Female,False
CUST03568,Kabir Mall,rsaran@example.org,0322614197,Ahmedabad,2021-05-28,25-34,Female,True
CUST03569,Oliver Mani,oraja@example.org,9237699562,Kolkata,2022-01-07,25-34,Female,False
CUST03570,Ayaan Gala,ayaan95@example.net,01399019426,Chennai,2021-07-05,45-54,Male,True
CUST03571,Rachana Kaur,prisha32@example.net,0904250233,Jaipur,2022-03-20,25-34,Female,False
CUST03572,Pranit Mital,farasdate@example.org,+910469121903,Bengaluru,2021-04-30,35-44,Male,False
CUST03573,Udarsh Deshpande,jalsakade@example.com,06304167386,Indore,2021-06-29,18-24,Female,False
CUST03574,Chaitaly Lal,msem@example.net,+912664828039,Hyderabad,2022-07-13,55+,Male,False
CUST03575,Zaid Bhalla,ikapur@example.com,7748145707,Jaipur,2022-02-04,35-44,Male,True
CUST03576,Damini Dora,kulkarninaksh@example.org,+911010996855,Kolkata,2021-01-11,35-44,Male,False
CUST03577,Krisha Ghosh,dalaja81@example.net,5413492623,Ahmedabad,2022-03-08,25-34,Male,True
CUST03578,Lekha Kulkarni,msrinivasan@example.com,09253740031,Pune,2022-03-11,25-34,Male,True
CUST03579,Kashish Konda,chandranwagle@example.com,0914475163,Delhi,2021-05-25,18-24,Male,False
CUST03580,Theodore Ramakrishnan,rdevi@example.com,+919054843323,Bengaluru,2022-04-03,55+,Male,True
CUST03581,Chandran Sachar,ckhurana@example.com,02141145300,Mumbai,2021-07-24,25-34,Female,False
CUST03582,Kalpit Ramesh,luthraadvika@example.org,08121666897,Jaipur,2021-02-05,35-44,Male,False
CUST03583,Ganga Cheema,ramachandranjason@example.net,0466080326,Pune,2022-09-26,35-44,Male,False
CUST03584,Aishani Bath,ykibe@example.com,+918697312706,Mumbai,2022-08-16,25-34,Male,False
CUST03585,Vansha Bhat,doshiwriddhish@example.org,4590765346,Bengaluru,2021-11-06,35-44,Male,False
CUST03586,Netra Mander,hariudant@example.net,6750166728,Hyderabad,2022-11-02,35-44,Female,False
CUST03587,Eta Pant,chaudhariwakeeta@example.net,+916282858374,Hyderabad,2022-03-24,35-44,Female,False
CUST03588,Ekalinga Ranganathan,dhawandominic@example.net,5559226594,Chennai,2021-03-01,25-34,Male,False
CUST03589,Vaishnavi Nigam,siddharth89@example.net,06244580602,Bengaluru,2022-08-25,25-34,Female,False
CUST03590,Rushil Narasimhan,duawriddhish@example.org,2002567839,Bengaluru,2021-01-13,18-24,Female,True
CUST03591,Niharika Gulati,xalaknagar@example.org,00681816406,Mumbai,2022-08-19,45-54,Male,False
CUST03592,Varenya Andra,vedant21@example.com,+919038223414,Pune,2022-04-21,35-44,Female,False
CUST03593,Rehaan Deo,jbanik@example.org,0045968755,Indore,2022-08-05,25-34,Male,False
CUST03594,Shravya Setty,damini09@example.org,0924030093,Mumbai,2021-01-03,55+,Male,False
CUST03595,Bhavini Bhalla,abahri@example.com,05740398584,Delhi,2022-02-06,18-24,Male,False
CUST03596,Charles Korpal,ramansai@example.com,1795358611,Hyderabad,2022-04-23,45-54,Male,False
CUST03597,Yamini Batra,prasadishani@example.net,00018282777,Hyderabad,2021-02-08,55+,Female,False
CUST03598,Jhalak Dugar,shankerbenjamin@example.net,+913494365440,Chennai,2021-11-25,45-54,Male,False
CUST03599,Teerth Chaudhari,janyasahni@example.org,3914162828,Delhi,2021-08-18,45-54,Male,True
CUST03600,Kritika Sibal,devanwishi@example.com,04986541367,Hyderabad,2022-08-09,25-34,Male,False
CUST03601,Janani Jha,dhruv17@example.org,8412210925,Mumbai,2021-05-20,18-24,Female,False
CUST03602,Avni Thakkar,wasonjacob@example.org,+919727052746,Delhi,2021-03-25,35-44,Female,False
CUST03603,Niharika Dada,surachatresh@example.com,+913133760081,Mumbai,2022-04-01,25-34,Female,False
CUST03604,Hiral Bhandari,settypanini@example.com,01814560378,Indore,2021-03-30,18-24,Male,True
CUST03605,Wishi Kaul,yhanda@example.org,4638884937,Indore,2021-11-03,35-44,Female,False
CUST03606,Nakul Sathe,voraoeshi@example.com,+913562874382,Hyderabad,2021-12-13,25-34,Male,True
CUST03607,Ikshita Sankar,wmemon@example.org,+917842483063,Hyderabad,2021-09-26,45-54,Male,False
CUST03608,Umang Gokhale,nmaharaj@example.org,+916447936329,Pune,2022-10-16,45-54,Male,False
CUST03609,Anika Butala,vpai@example.com,+916695495197,Indore,2021-03-24,45-54,Male,False
CUST03610,Nicholas Mane,mananrattan@example.org,06924960788,Jaipur,2022-09-28,35-44,Female,False
CUST03611,Jai Kara,tristaniyer@example.net,05977083039,Jaipur,2021-11-15,45-54,Female,False
CUST03612,Shravya Pai,goswaminandini@example.net,02993048459,Chennai,2021-07-23,45-54,Female,False
CUST03613,Bhavya Zachariah,yashawini91@example.com,09489724413,Indore,2022-03-23,35-44,Male,False
CUST03614,Joshua Mani,eshana16@example.com,01594099150,Mumbai,2021-01-20,25-34,Male,False
CUST03615,Arya Tank,bhallaaryan@example.org,+911951576726,Mumbai,2021-12-20,45-54,Male,False
CUST03616,Alexander Taneja,uppalgavin@example.org,+915995474147,Kolkata,2021-09-23,45-54,Female,False
CUST03617,Samesh Banerjee,tissac@example.com,4278463819,Delhi,2021-08-20,25-34,Female,True
CUST03618,Gabriel Wason,krishnamukhopadhyay@example.net,05007325214,Ahmedabad,2022-01-31,18-24,Other,False
CUST03619,Andrew Chowdhury,karanmagar@example.org,9685605387,Jaipur,2021-05-16,35-44,Male,False
CUST03620,Ojasvi Grover,max25@example.org,7379855492,Hyderabad,2022-12-30,18-24,Female,False
CUST03621,Ronith Ramanathan,madhavithakur@example.net,09556836689,Chennai,2022-09-28,55+,Female,False
CUST03622,Fiyaz Gulati,kantjanuja@example.com,06110883741,Ahmedabad,2021-09-19,55+,Female,False
CUST03623,Yashawini Narayan,ekavirsrinivasan@example.net,05708521148,Bengaluru,2021-03-22,18-24,Female,False
CUST03624,Aishani Kaul,patlaelijah@example.com,+918931266515,Chennai,2021-02-20,35-44,Female,False
CUST03625,Bhavna Deep,salviraghav@example.net,02369914495,Bengaluru,2021-01-17,18-24,Female,False
CUST03626,Jonathan Jhaveri,radhika32@example.org,05357990324,Indore,2021-12-31,35-44,Female,False
CUST03627,Ikbal Balan,fkrishnamurthy@example.net,04070610222,Bengaluru,2022-10-29,25-34,Male,False
CUST03628,Kalpit Walla,sulefarhan@example.com,07235814347,Bengaluru,2021-07-03,35-44,Male,False
CUST03629,Kavya Subramanian,wprashad@example.net,07555976185,Pune,2021-11-20,25-34,Male,False
CUST03630,Rehaan Mall,samarth90@example.net,07772837877,Pune,2022-05-23,18-24,Male,False
CUST03631,Atharv Sathe,sathezayyan@example.com,00619315026,Pune,2021-10-19,25-34,Female,False
CUST03632,Anika Bajwa,tarakkurian@example.net,06804570755,Indore,2022-05-30,18-24,Male,False
CUST03633,Siya Basu,falgunidin@example.net,+914652058556,Ahmedabad,2021-08-13,25-34,Male,True
CUST03634,Alexander Kant,atharv21@example.org,+919861047682,Chennai,2022-04-02,18-24,Male,False
CUST03635,Unni Misra,dgarde@example.org,3823397618,Chennai,2022-02-05,25-34,Female,False
CUST03636,Michael Chokshi,garimakade@example.net,+912221472903,Hyderabad,2022-03-17,45-54,Male,False
CUST03637,Diya Palla,aaravdhillon@example.net,+913679652207,Pune,2022-01-21,45-54,Male,False
CUST03638,Falan Barman,buchjanani@example.net,05581034494,Indore,2021-06-20,45-54,Male,True
CUST03639,Jagrati Sahota,dvaidya@example.com,2624655888,Hyderabad,2021-05-20,55+,Male,False
CUST03640,Balendra Bhasin,anamikaoak@example.net,2612392181,Delhi,2022-08-21,18-24,Female,True
CUST03641,Bimala Gupta,anirudhsrivastava@example.com,03329983810,Hyderabad,2021-06-01,18-24,Male,True
CUST03642,Gautami Dhingra,hredhaanbarman@example.com,+916223197644,Ahmedabad,2021-08-23,25-34,Female,False
CUST03643,Michael Rajan,omya84@example.com,0344596363,Jaipur,2022-01-15,45-54,Female,False
CUST03644,Arya Ramakrishnan,gavin59@example.org,+910528197782,Bengaluru,2021-02-02,55+,Other,False
CUST03645,Libni Mukherjee,bhalladalbir@example.net,06281814066,Pune,2022-11-13,18-24,Male,True
CUST03646,Samarth Walia,qushi47@example.net,+912988501500,Jaipur,2022-11-15,25-34,Male,False
CUST03647,Manya Goel,george96@example.net,0347755817,Hyderabad,2022-09-22,18-24,Male,False
CUST03648,Peter Agate,savantvrishti@example.org,04902398117,Indore,2021-03-31,35-44,Male,True
CUST03649,Ojas Murthy,dsavant@example.com,9774411721,Bengaluru,2021-09-18,35-44,Female,True
CUST03650,Triya Manda,mthakkar@example.org,1975878982,Chennai,2022-12-16,18-24,Male,False
CUST03651,Abdul Bhalla,ekaraj16@example.com,+911287705000,Mumbai,2022-08-27,25-34,Male,True
CUST03652,Jatin Bal,bsidhu@example.org,6444687133,Bengaluru,2022-07-24,35-44,Female,True
CUST03653,Samuel Gokhale,yastikarpe@example.net,+916622654795,Ahmedabad,2021-10-07,35-44,Female,False
CUST03654,Ishita Mistry,baliatharv@example.net,03922144995,Ahmedabad,2021-09-21,18-24,Male,False
CUST03655,Ekanta Nagar,myohannan@example.net,+913584812181,Hyderabad,2023-01-01,45-54,Male,False
CUST03656,Nitara Seth,rachanabhasin@example.org,05397935479,Delhi,2021-10-20,25-34,Male,True
CUST03657,Ekalinga Mittal,hmaharaj@example.com,5100102598,Ahmedabad,2022-06-08,45-54,Female,False
CUST03658,Bina Bajwa,anitaanand@example.net,00436194772,Ahmedabad,2021-01-26,45-54,Female,False
CUST03659,Bina Bandi,chadaonveer@example.org,06507081752,Indore,2022-08-19,18-24,Female,False
CUST03660,Owen Singhal,bhatekbal@example.org,+918272404150,Hyderabad,2021-03-07,18-24,Female,True
CUST03661,Vritti Bandi,praneelgupta@example.org,+916175318394,Bengaluru,2022-02-26,35-44,Male,False
CUST03662,Harini Goel,fnarang@example.com,0139594906,Delhi,2022-07-23,18-24,Male,True
CUST03663,Niharika Acharya,chasmumanand@example.net,+918174005415,Jaipur,2022-03-27,45-54,Male,False
CUST03664,Wyatt Malhotra,sbumb@example.net,7979056738,Mumbai,2022-09-28,35-44,Female,False
CUST03665,Kamala Gopal,chaitalydani@example.com,03119660240,Pune,2021-03-02,45-54,Female,True
CUST03666,Kamya Sami,jason66@example.com,+918322803312,Chennai,2021-12-28,25-34,Male,False
CUST03667,Tanmayi Cheema,rajagopalvinaya@example.com,5265241653,Ahmedabad,2022-04-20,25-34,Male,True
CUST03668,Quincy Pathak,mammenrajeshri@example.com,+915408615454,Hyderabad,2022-10-09,35-44,Female,False
CUST03669,Rajeshri Dhar,rramanathan@example.org,4632080810,Pune,2021-12-17,18-24,Male,False
CUST03670,Libni Raman,oprabhu@example.net,08573036606,Chennai,2021-02-20,35-44,Female,False
CUST03671,Mahika Dada,apalla@example.net,1057388525,Chennai,2021-03-08,45-54,Male,True
CUST03672,Ishwar Sarin,dkhanna@example.com,+912153150554,Jaipur,2022-07-16,25-34,Male,False
CUST03673,Aahana Pal,balhardik@example.com,7769140447,Jaipur,2022-11-09,35-44,Male,False
CUST03674,Alka Chanda,vedika18@example.com,0544480058,Jaipur,2021-11-22,18-24,Female,False
CUST03675,Jagvi Kara,pbabu@example.org,06230251589,Kolkata,2021-04-01,25-34,Female,False
CUST03676,Bina Warrior,vanshahegde@example.net,5418520987,Kolkata,2022-02-23,55+,Male,False
CUST03677,Ekanta Ahluwalia,balveermannan@example.net,3375958271,Chennai,2021-01-15,55+,Female,False
CUST03678,Hredhaan Thakkar,aachal17@example.net,0609385486,Jaipur,2022-05-07,25-34,Female,False
CUST03679,Gautami Mutti,kapoorbaghyawati@example.org,+913811716478,Indore,2021-10-19,55+,Female,False
CUST03680,Vedika Choudhry,solankibachittar@example.com,07524034355,Ahmedabad,2021-03-01,25-34,Male,False
CUST03681,Yashodhara Bhardwaj,jhora@example.net,7795647505,Pune,2022-09-30,25-34,Female,False
CUST03682,Dominic Shankar,banjeetnayar@example.com,00167854879,Pune,2021-01-11,25-34,Male,False
CUST03683,Brinda Shah,ekaja16@example.org,06739811362,Kolkata,2022-09-26,55+,Male,False
CUST03684,Om Shankar,xwadhwa@example.com,00051530866,Chennai,2022-12-31,18-24,Male,False
CUST03685,Rajeshri Tandon,tkaul@example.net,8405928492,Hyderabad,2022-05-28,25-34,Male,False
CUST03686,Chatresh Goyal,dubeyyadavi@example.com,04390410473,Bengaluru,2021-08-31,25-34,Female,False
CUST03687,Jeet Kala,gaganoak@example.com,+915743696040,Bengaluru,2022-10-14,35-44,Male,False
CUST03688,Chameli Kamdar,deyleela@example.com,02864853469,Kolkata,2022-08-19,25-34,Male,False
CUST03689,Yashasvi Memon,zdutt@example.net,1026660497,Hyderabad,2021-05-04,25-34,Female,False
CUST03690,Wahab Vohra,quincy46@example.org,+917178624927,Kolkata,2022-05-15,18-24,Female,False
CUST03691,Imaran Dasgupta,azad12@example.com,01242220755,Bengaluru,2021-07-19,35-44,Female,False
CUST03692,Hema Khatri,samarthroy@example.net,7167975857,Hyderabad,2021-02-04,35-44,Male,False
CUST03693,Onkar Dua,wakeeta52@example.net,7613959136,Jaipur,2021-10-03,25-34,Female,True
CUST03694,Mekhala Kakar,kaurora@example.com,+912804016394,Chennai,2022-12-23,35-44,Male,True
CUST03695,Urishilla Ghose,osamra@example.net,+911675700332,Pune,2022-12-24,18-24,Other,True
CUST03696,Nandini Dash,jeevikabhat@example.com,4266682944,Indore,2021-01-19,45-54,Female,False
CUST03697,Frederick Som,chakradhar62@example.org,01818596306,Delhi,2022-01-15,25-34,Female,False
CUST03698,Mason Gala,sabharwalronith@example.com,+919102554951,Chennai,2022-08-31,18-24,Male,False
CUST03699,Saksham Roy,ladfaris@example.com,06136164983,Jaipur,2021-10-26,25-34,Male,False
CUST03700,Nisha Tella,gabriel78@example.net,8205451150,Bengaluru,2021-01-21,45-54,Male,False
CUST03701,Harinakshi Tara,gwagle@example.org,01412635048,Jaipur,2022-08-19,45-54,Male,False
CUST03702,Indira Majumdar,subramanianekta@example.com,4529070630,Kolkata,2021-08-30,25-34,Male,False
CUST03703,Aadhya Chad,dbhavsar@example.com,2853614514,Hyderabad,2022-10-21,35-44,Female,True
CUST03704,Anjali Maharaj,ikbal52@example.com,1085958414,Pune,2022-05-12,18-24,Male,False
CUST03705,Upkaar Bora,balveer12@example.net,+913502577259,Ahmedabad,2021-12-05,18-24,Female,True
CUST03706,Kabir Khatri,laban56@example.net,+913251077546,Kolkata,2022-10-02,25-34,Male,False
CUST03707,Charles Majumdar,raghavbhavsar@example.org,01608643996,Chennai,2022-09-19,35-44,Male,False
CUST03708,Amara Gulati,samar77@example.com,+918110246816,Kolkata,2022-09-18,35-44,Female,False
CUST03709,Falak Kadakia,ctailor@example.net,02381337198,Chennai,2022-02-15,25-34,Female,True
CUST03710,Hredhaan Bala,vchada@example.net,+913913160985,Ahmedabad,2021-12-21,18-24,Male,False
CUST03711,Wakeeta Mitter,divyachoudhury@example.com,00838665858,Mumbai,2022-03-01,25-34,Male,False
CUST03712,Noah Mohan,sraval@example.org,+916398501687,Pune,2022-08-14,18-24,Female,False
CUST03713,Mohini Mohan,netra10@example.net,7309907386,Indore,2021-12-06,18-24,Male,False
CUST03714,Urmi Hayer,nathaniel28@example.net,+914433228961,Indore,2022-08-18,25-34,Male,False
CUST03715,Gautami Pillai,patlaanthony@example.org,0458130860,Delhi,2021-03-16,25-34,Female,False
CUST03716,Teerth Hari,chackomeera@example.com,06535304626,Jaipur,2021-02-07,25-34,Male,False
CUST03717,Vaishnavi Sathe,anshmukherjee@example.org,+915159513281,Mumbai,2022-08-08,25-34,Male,False
CUST03718,Eesha Ravel,michael82@example.net,08054942708,Indore,2022-10-23,18-24,Female,False
CUST03719,Geetika Arora,mitali04@example.net,6450504589,Kolkata,2021-07-07,18-24,Female,False
CUST03720,Tara Sundaram,naveen64@example.net,+917292300191,Jaipur,2021-06-04,35-44,Male,False
CUST03721,Yahvi Pillay,hansfaqid@example.org,06527800203,Mumbai,2022-12-24,18-24,Male,False
CUST03722,Abhimanyu Deol,ldash@example.net,00325469667,Hyderabad,2021-04-17,35-44,Male,False
CUST03723,Anjali Sami,tanvimander@example.org,09663577279,Hyderabad,2021-03-07,18-24,Female,True
CUST03724,Janya Parmer,jonathanwali@example.com,00725250421,Jaipur,2022-07-17,25-34,Female,True
CUST03725,Krish Chander,aishani08@example.com,4479834899,Chennai,2021-10-08,18-24,Male,False
CUST03726,Kashvi Devan,xkarpe@example.net,04150753676,Chennai,2022-01-07,18-24,Male,False
CUST03727,Nitara Konda,labankibe@example.net,1503846961,Kolkata,2022-05-28,25-34,Male,True
CUST03728,Pahal Maharaj,rajomkaar@example.com,03613238420,Mumbai,2021-03-29,55+,Male,False
CUST03729,Gaurang Subramaniam,nikitasibal@example.org,+914922998268,Mumbai,2022-07-30,18-24,Female,False
CUST03730,Ucchal Korpal,jalsa51@example.com,6211052022,Jaipur,2021-11-06,25-34,Male,False
CUST03731,Urvashi Kannan,bakhshipadmanabhan@example.net,+918739770112,Bengaluru,2021-04-11,35-44,Male,False
CUST03732,Jagdish Wable,naveen80@example.net,05034062406,Hyderabad,2021-01-28,25-34,Male,True
CUST03733,Rushil Varghese,vyanjana57@example.com,3847888069,Mumbai,2021-10-05,45-54,Male,True
CUST03734,Sara Divan,nakul21@example.org,0278905461,Jaipur,2022-05-24,18-24,Male,False
CUST03735,Krishna Kata,lkaur@example.org,+911388704772,Ahmedabad,2022-10-05,55+,Female,True
CUST03736,Abeer Mittal,kumerkaran@example.com,09385574556,Delhi,2022-09-21,25-34,Female,False
CUST03737,Kabir Mangal,pandyaupadhriti@example.net,7609619711,Ahmedabad,2022-08-11,25-34,Female,False
CUST03738,Kabir Aurora,varkeychakradhar@example.net,0004033331,Pune,2022-08-28,45-54,Female,False
CUST03739,Charles Sastry,sainilajita@example.net,+918393457364,Kolkata,2021-05-08,25-34,Female,False
CUST03740,Jackson Barad,swaminathanupma@example.net,08809290916,Mumbai,2021-12-04,25-34,Female,False
CUST03741,Dayita Ramakrishnan,advikpathak@example.net,+914106768132,Pune,2022-01-07,35-44,Female,False
CUST03742,Girindra Walla,lopa58@example.com,+913886378894,Indore,2021-10-19,25-34,Male,False
CUST03743,Ubika Dayal,nandaazad@example.com,8792796717,Pune,2022-02-13,18-24,Male,False
CUST03744,Lakshit Dar,ramnirja@example.com,+919084892181,Jaipur,2022-08-11,35-44,Male,False
CUST03745,Wriddhish Mahal,girish75@example.org,04359591509,Mumbai,2022-04-23,18-24,Female,False
CUST03746,Isaiah Oza,merchantlakshmi@example.org,0797216942,Delhi,2022-03-24,45-54,Female,False
CUST03747,Falan Goyal,anjalizacharia@example.org,05497067313,Jaipur,2021-03-12,55+,Male,True
CUST03748,Shaurya Ganesan,chandanikalla@example.org,+915140597563,Jaipur,2022-10-07,25-34,Male,False
CUST03749,Ekaja Mallick,bajajkritika@example.net,+916857460314,Kolkata,2022-04-22,25-34,Male,False
CUST03750,Chatura Pillay,zaitra19@example.net,01147689567,Kolkata,2021-06-14,18-24,Male,False
CUST03751,Janaki Bahri,yuvraj55@example.org,02597436593,Hyderabad,2021-04-26,18-24,Male,False
CUST03752,Vanya Basu,jalsarastogi@example.org,+912307812631,Hyderabad,2021-04-27,55+,Male,False
CUST03753,Chakradev Bala,chahallaksh@example.org,00331911574,Chennai,2021-04-19,18-24,Male,False
CUST03754,Vasatika Borah,samueliyengar@example.com,4195834992,Bengaluru,2022-03-16,25-34,Female,False
CUST03755,Shivani Dhawan,zayandeo@example.net,01731848820,Mumbai,2021-01-24,45-54,Female,False
CUST03756,Champak Ramesh,mitalideo@example.org,06214044985,Mumbai,2022-12-05,45-54,Female,False
CUST03757,Pranav Lad,mohinigulati@example.net,7319290049,Pune,2021-02-26,25-34,Female,False
CUST03758,Nisha Chaudhuri,nicholas39@example.com,06547022545,Mumbai,2022-02-27,25-34,Female,False
CUST03759,Chasmum Karpe,chandran89@example.org,7687524279,Mumbai,2022-06-05,35-44,Female,False
CUST03760,Pahal Ranganathan,sarmaraghav@example.com,2808403065,Bengaluru,2021-07-20,55+,Female,False
CUST03761,Bimala Mishra,aaravsane@example.com,6962133312,Indore,2021-04-20,35-44,Female,False
CUST03762,Om Gour,charankanda@example.com,9541505888,Hyderabad,2021-07-29,25-34,Male,True
CUST03763,Dayita Bumb,qasim78@example.net,01646018304,Hyderabad,2022-06-22,18-24,Male,False
CUST03764,Raghav Pathak,kakartanvi@example.net,5645566252,Delhi,2021-11-26,18-24,Female,False
CUST03765,Yash Parmer,mayasrivastava@example.org,07084881265,Mumbai,2022-03-05,25-34,Male,False
CUST03766,Anamika Guha,kmody@example.net,+911838986144,Bengaluru,2021-03-11,55+,Male,False
CUST03767,Chatresh Kota,aashinayar@example.org,02625882241,Hyderabad,2022-11-07,45-54,Male,False
CUST03768,Meera Palla,manbir83@example.org,+915795930649,Bengaluru,2022-05-01,55+,Male,False
CUST03769,Victor Mital,wablecaleb@example.net,+915818627423,Ahmedabad,2021-08-13,25-34,Other,False
CUST03770,Zilmil Gola,avi26@example.net,03398841840,Indore,2021-12-02,35-44,Male,False
CUST03771,Anika Dass,lilamenon@example.net,+918908568847,Mumbai,2022-09-08,45-54,Male,False
CUST03772,Onkar Rai,arjun01@example.com,+913470493808,Delhi,2022-04-30,35-44,Male,False
CUST03773,Gaurangi Ghose,ramanathanbalendra@example.com,8721642583,Pune,2021-08-08,25-34,Female,False
CUST03774,Zashil Din,bakhshidutta@example.net,01360679757,Hyderabad,2021-03-19,25-34,Female,True
CUST03775,Rehaan Balakrishnan,petergara@example.org,07657185409,Ahmedabad,2021-05-03,45-54,Female,False
CUST03776,Yuvraj Gala,lvig@example.net,02853173207,Bengaluru,2022-10-21,25-34,Female,False
CUST03777,Teerth Dani,charlestailor@example.net,+913635130415,Kolkata,2021-07-10,55+,Male,False
CUST03778,Nakul Dave,vedantvenkataraman@example.org,+913634134885,Jaipur,2022-12-20,18-24,Male,False
CUST03779,Siya Hegde,ravelalka@example.com,+914758875462,Mumbai,2021-12-28,35-44,Male,False
CUST03780,Madhav Garg,jbhavsar@example.com,7239162184,Mumbai,2022-02-11,35-44,Female,False
CUST03781,Anamika Rege,theodore55@example.com,9137862045,Ahmedabad,2022-08-19,35-44,Female,False
CUST03782,Arin Balan,eesha49@example.net,00887826578,Bengaluru,2021-12-01,25-34,Male,False
CUST03783,Qarin Nadig,haldershivansh@example.com,4788720294,Chennai,2021-05-29,55+,Male,False
CUST03784,Ekbal Vasa,ymann@example.com,+911180659158,Mumbai,2021-10-28,35-44,Male,False
CUST03785,Ansh Yogi,daksheshoommen@example.org,6424217115,Chennai,2021-12-23,25-34,Female,False
CUST03786,Banjeet Samra,banerjeenimrat@example.org,01705483195,Kolkata,2021-06-21,35-44,Male,False
